"ID";"MS";"Mp";"VFN";"Mh";"Man";"MMS";"TAN";"T";"Va";"Ve";"Mk";"Cn";"Ct";"Cr";"M (kg)";"Mt";"Enedc (g/km)";"Ewltp (g/km)";"W (mm)";"At1 (mm)";"At2 (mm)";"Ft";"Fm";"Ec (cm3)";"Ep (KW)";"Z (Wh/km)";"IT";"Ernedc (g/km)";"Erwltp (g/km)";"De";"Vf";"R";"Year";"Status";"Version_file";"E (g/km)";"Er (g/km)";"Zr";"Dr";"Fc";"Ech";"RLFI"
"175991332";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1259";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-04-28";"5,3";"EA";"RL-050009-NLH"
"175992544";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1259";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-05-13";"5,3";"EA";"RL-050009-NLH"
"175998968";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1300";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-06";"5,5";"EA";"RL-050010-NLH"
"176001368";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-03";"5,2";"EA";"RL-050009-NLH"
"176002983";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CW1";"HYUNDAI";"I20";"M1";"M1";"1140";"1272";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-08-14";"5,4";"EA";"RL-050009-NLH"
"176005462";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1300";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-10";"5,5";"EA";"RL-050010-NLH"
"176010009";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1259";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-06-06";"5,3";"EA";"RL-050009-NLH"
"176012702";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1273";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-02-18";"5,4";"EA";"RL-050009-NLH"
"176012709";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-09-24";"5,2";"EA";"RL-050009-NLH"
"176018017";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1273";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-04-22";"5,4";"EA";"RL-050009-NLH"
"176025656";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-09";"5,2";"EA";"RL-050009-NLH"
"176026705";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-11";"5,2";"EA";"RL-050009-NLH"
"176027077";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1259";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-08-05";"5,3";"EA";"RL-050009-NLH"
"176029550";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1298";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-09-24";"5,5";"EA";"RL-050010-NLH"
"176029777";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-04-04";"5,2";"EA";"RL-050009-NLH"
"176032680";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-10-27";"5,2";"EA";"RL-050009-NLH"
"176033597";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-27";"5,2";"EA";"RL-050009-NLH"
"176035853";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-05-15";"5,2";"EA";"RL-050009-NLH"
"176035881";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-02-21";"5,2";"EA";"RL-050009-NLH"
"176038548";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1255";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-12-19";"5,2";"EA";"RL-050009-NLH"
"176039670";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-05-28";"5,2";"EA";"RL-050009-NLH"
"176045487";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"121";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-27";"5,4";"EA";"RL-050009-NLH"
"176045697";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1323";;"127";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-08-28";"5,6";"EA";"RL-050010-NLH"
"176051375";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CW1";"HYUNDAI";"I20";"M1";"M1";"1140";"1272";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-12-19";"5,4";"EA";"RL-050009-NLH"
"176052419";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1273";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-12-22";"5,4";"EA";"RL-050009-NLH"
"176052774";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-08-25";"5,2";"EA";"RL-050009-NLH"
"176052817";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-28";"5,2";"EA";"RL-050009-NLH"
"176054338";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1273";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-11-20";"5,4";"EA";"RL-050009-NLH"
"176054410";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-06-03";"5,2";"EA";"RL-050009-NLH"
"176054609";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1259";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-08";"5,3";"EA";"RL-050009-NLH"
"176061000";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1257";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-02-28";"5,2";"EA";"RL-050009-NLH"
"176061661";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-26";"5,2";"EA";"RL-050009-NLH"
"176066084";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-09-30";"5,2";"EA";"RL-050009-NLH"
"176071144";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1298";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-08-21";"5,5";"EA";"RL-050010-NLH"
"176073075";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1274";;"120";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-09-25";"5,3";"EA";"RL-050009-NLH"
"176073382";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1273";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-12-17";"5,4";"EA";"RL-050009-NLH"
"176073673";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-23";"5,2";"EA";"RL-050009-NLH"
"176074169";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1275";;"120";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-10-17";"5,3";"EA";"RL-050009-NLH"
"176078964";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-13";"5,2";"EA";"RL-050009-NLH"
"176079907";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1301";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-01-08";"5,5";"EA";"RL-050010-NLH"
"176080294";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1259";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-04-10";"5,3";"EA";"RL-050009-NLH"
"176081280";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1300";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-01-30";"5,5";"EA";"RL-050010-NLH"
"176084132";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-05-05";"5,2";"EA";"RL-050009-NLH"
"176084688";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-27";"5,2";"EA";"RL-050009-NLH"
"176084803";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-03";"5,2";"EA";"RL-050009-NLH"
"176085647";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-05-05";"5,2";"EA";"RL-050009-NLH"
"176089664";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CW1";"HYUNDAI";"I20";"M1";"M1";"1140";"1294";;"124";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-10-30";"5,5";"EA";"RL-050009-NLH"
"176089737";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1259";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-29";"5,3";"EA";"RL-050009-NLH"
"176090441";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1259";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-12-22";"5,3";"EA";"RL-050009-NLH"
"176092617";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-08";"5,2";"EA";"RL-050009-NLH"
"176093029";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1259";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-04-11";"5,3";"EA";"RL-050009-NLH"
"176093894";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1255";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-28";"5,2";"EA";"RL-050009-NLH"
"176094725";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1301";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-02-27";"5,5";"EA";"RL-050010-NLH"
"176097346";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-10-23";"5,2";"EA";"RL-050009-NLH"
"176097838";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1301";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-06-04";"5,5";"EA";"RL-050010-NLH"
"176102801";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1259";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-10-09";"5,3";"EA";"RL-050009-NLH"
"176105333";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1259";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-02-05";"5,3";"EA";"RL-050009-NLH"
"176107664";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-03";"5,2";"EA";"RL-050009-NLH"
"176107907";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1273";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-12-04";"5,4";"EA";"RL-050009-NLH"
"176108203";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-10";"5,2";"EA";"RL-050009-NLH"
"176109579";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1301";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-19";"5,5";"EA";"RL-050010-NLH"
"176110685";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-09-30";"5,2";"EA";"RL-050009-NLH"
